customer_id,cluster,segment
5795,3,Core Everyday Shoppers
5797,3,Core Everyday Shoppers
5799,2,Tech-Savvy Singles
5800,2,Tech-Savvy Singles
5801,3,Core Everyday Shoppers
5802,3,Core Everyday Shoppers
5803,3,Core Everyday Shoppers
5804,4,Pet and Home Essentials
5805,1,Budget-Conscious Shoppers
5806,2,Tech-Savvy Singles
5807,4,Pet and Home Essentials
5808,0,High-Value Families
5809,3,Core Everyday Shoppers
5810,0,High-Value Families
5811,3,Core Everyday Shoppers
5814,2,Tech-Savvy Singles
5815,3,Core Everyday Shoppers
5817,3,Core Everyday Shoppers
5818,3,Core Everyday Shoppers
5819,3,Core Everyday Shoppers
5820,0,High-Value Families
5821,3,Core Everyday Shoppers
5822,3,Core Everyday Shoppers
5824,2,Tech-Savvy Singles
5825,3,Core Everyday Shoppers
5826,4,Pet and Home Essentials
5827,3,Core Everyday Shoppers
5828,0,High-Value Families
5829,3,Core Everyday Shoppers
5830,4,Pet and Home Essentials
5833,3,Core Everyday Shoppers
5834,2,Tech-Savvy Singles
5835,4,Pet and Home Essentials
5836,3,Core Everyday Shoppers
5837,0,High-Value Families
5838,1,Budget-Conscious Shoppers
5839,4,Pet and Home Essentials
5840,4,Pet and Home Essentials
5841,3,Core Everyday Shoppers
5845,4,Pet and Home Essentials
5846,3,Core Everyday Shoppers
5847,3,Core Everyday Shoppers
5848,3,Core Everyday Shoppers
5849,0,High-Value Families
5850,3,Core Everyday Shoppers
5851,4,Pet and Home Essentials
5852,4,Pet and Home Essentials
5853,3,Core Everyday Shoppers
5854,3,Core Everyday Shoppers
5857,3,Core Everyday Shoppers
5858,3,Core Everyday Shoppers
5860,4,Pet and Home Essentials
5861,0,High-Value Families
5862,0,High-Value Families
5863,0,High-Value Families
5864,4,Pet and Home Essentials
5865,3,Core Everyday Shoppers
5866,1,Budget-Conscious Shoppers
5867,4,Pet and Home Essentials
5868,2,Tech-Savvy Singles
5869,2,Tech-Savvy Singles
5870,2,Tech-Savvy Singles
5871,3,Core Everyday Shoppers
5872,1,Budget-Conscious Shoppers
5874,3,Core Everyday Shoppers
5875,2,Tech-Savvy Singles
5876,0,High-Value Families
5877,3,Core Everyday Shoppers
5878,3,Core Everyday Shoppers
5879,0,High-Value Families
5880,1,Budget-Conscious Shoppers
5881,4,Pet and Home Essentials
5882,4,Pet and Home Essentials
5883,2,Tech-Savvy Singles
5884,4,Pet and Home Essentials
5885,4,Pet and Home Essentials
5886,3,Core Everyday Shoppers
5887,3,Core Everyday Shoppers
5888,3,Core Everyday Shoppers
5889,4,Pet and Home Essentials
5891,4,Pet and Home Essentials
5892,0,High-Value Families
5893,3,Core Everyday Shoppers
5895,0,High-Value Families
5896,1,Budget-Conscious Shoppers
5897,3,Core Everyday Shoppers
5898,3,Core Everyday Shoppers
5901,2,Tech-Savvy Singles
5902,0,High-Value Families
5903,3,Core Everyday Shoppers
5904,3,Core Everyday Shoppers
5905,3,Core Everyday Shoppers
5906,0,High-Value Families
5908,4,Pet and Home Essentials
5909,2,Tech-Savvy Singles
5910,3,Core Everyday Shoppers
5911,2,Tech-Savvy Singles
5912,2,Tech-Savvy Singles
5913,3,Core Everyday Shoppers
5914,0,High-Value Families
5915,0,High-Value Families
5916,2,Tech-Savvy Singles
5918,3,Core Everyday Shoppers
5920,3,Core Everyday Shoppers
5921,0,High-Value Families
5922,4,Pet and Home Essentials
5923,3,Core Everyday Shoppers
5924,3,Core Everyday Shoppers
5926,0,High-Value Families
5927,0,High-Value Families
5928,3,Core Everyday Shoppers
5929,3,Core Everyday Shoppers
5932,4,Pet and Home Essentials
5933,3,Core Everyday Shoppers
5934,1,Budget-Conscious Shoppers
5936,4,Pet and Home Essentials
5937,0,High-Value Families
5938,4,Pet and Home Essentials
5939,2,Tech-Savvy Singles
5941,2,Tech-Savvy Singles
5942,4,Pet and Home Essentials
5943,3,Core Everyday Shoppers
5944,0,High-Value Families
5945,0,High-Value Families
5946,3,Core Everyday Shoppers
5947,3,Core Everyday Shoppers
5948,3,Core Everyday Shoppers
5949,4,Pet and Home Essentials
5950,4,Pet and Home Essentials
5952,0,High-Value Families
5953,3,Core Everyday Shoppers
5954,3,Core Everyday Shoppers
5955,3,Core Everyday Shoppers
5956,4,Pet and Home Essentials
5957,0,High-Value Families
5958,4,Pet and Home Essentials
5960,4,Pet and Home Essentials
5961,4,Pet and Home Essentials
5962,3,Core Everyday Shoppers
5963,0,High-Value Families
5964,1,Budget-Conscious Shoppers
5965,4,Pet and Home Essentials
5966,4,Pet and Home Essentials
5968,0,High-Value Families
5969,4,Pet and Home Essentials
5970,3,Core Everyday Shoppers
5971,2,Tech-Savvy Singles
5972,3,Core Everyday Shoppers
5973,3,Core Everyday Shoppers
5974,3,Core Everyday Shoppers
5976,0,High-Value Families
5977,1,Budget-Conscious Shoppers
5978,3,Core Everyday Shoppers
5979,3,Core Everyday Shoppers
5980,3,Core Everyday Shoppers
5981,0,High-Value Families
5982,4,Pet and Home Essentials
5983,0,High-Value Families
5985,2,Tech-Savvy Singles
5986,0,High-Value Families
5987,0,High-Value Families
5988,0,High-Value Families
5989,4,Pet and Home Essentials
5990,3,Core Everyday Shoppers
5991,1,Budget-Conscious Shoppers
5992,3,Core Everyday Shoppers
5994,4,Pet and Home Essentials
5995,2,Tech-Savvy Singles
5996,3,Core Everyday Shoppers
5997,4,Pet and Home Essentials
5998,4,Pet and Home Essentials
5999,3,Core Everyday Shoppers
6000,0,High-Value Families
6001,4,Pet and Home Essentials
6002,3,Core Everyday Shoppers
6003,2,Tech-Savvy Singles
6004,4,Pet and Home Essentials
6005,1,Budget-Conscious Shoppers
6006,4,Pet and Home Essentials
6007,4,Pet and Home Essentials
6008,4,Pet and Home Essentials
6009,3,Core Everyday Shoppers
6010,3,Core Everyday Shoppers
6011,4,Pet and Home Essentials
6012,3,Core Everyday Shoppers
6013,2,Tech-Savvy Singles
6014,3,Core Everyday Shoppers
6015,0,High-Value Families
6017,2,Tech-Savvy Singles
6018,2,Tech-Savvy Singles
6020,0,High-Value Families
6021,1,Budget-Conscious Shoppers
6022,3,Core Everyday Shoppers
6023,2,Tech-Savvy Singles
6024,3,Core Everyday Shoppers
6025,1,Budget-Conscious Shoppers
6026,3,Core Everyday Shoppers
6027,2,Tech-Savvy Singles
6028,3,Core Everyday Shoppers
6029,3,Core Everyday Shoppers
6030,0,High-Value Families
6031,2,Tech-Savvy Singles
6033,3,Core Everyday Shoppers
6034,2,Tech-Savvy Singles
6035,3,Core Everyday Shoppers
6036,3,Core Everyday Shoppers
6039,3,Core Everyday Shoppers
6040,3,Core Everyday Shoppers
6041,2,Tech-Savvy Singles
6043,3,Core Everyday Shoppers
6044,3,Core Everyday Shoppers
6045,4,Pet and Home Essentials
6046,4,Pet and Home Essentials
6047,0,High-Value Families
6048,0,High-Value Families
6049,3,Core Everyday Shoppers
6050,3,Core Everyday Shoppers
6051,0,High-Value Families
6052,3,Core Everyday Shoppers
6054,1,Budget-Conscious Shoppers
6056,4,Pet and Home Essentials
6057,4,Pet and Home Essentials
6058,2,Tech-Savvy Singles
6059,4,Pet and Home Essentials
6060,4,Pet and Home Essentials
6061,3,Core Everyday Shoppers
6062,2,Tech-Savvy Singles
6063,4,Pet and Home Essentials
6065,0,High-Value Families
6066,3,Core Everyday Shoppers
6068,0,High-Value Families
6070,3,Core Everyday Shoppers
6071,3,Core Everyday Shoppers
6072,2,Tech-Savvy Singles
6073,0,High-Value Families
6074,0,High-Value Families
6075,3,Core Everyday Shoppers
6076,0,High-Value Families
6077,3,Core Everyday Shoppers
6078,3,Core Everyday Shoppers
6079,3,Core Everyday Shoppers
6080,3,Core Everyday Shoppers
6081,3,Core Everyday Shoppers
6082,4,Pet and Home Essentials
6083,4,Pet and Home Essentials
6084,0,High-Value Families
6085,2,Tech-Savvy Singles
6086,2,Tech-Savvy Singles
6087,3,Core Everyday Shoppers
6088,0,High-Value Families
6089,3,Core Everyday Shoppers
6091,3,Core Everyday Shoppers
6092,3,Core Everyday Shoppers
6094,0,High-Value Families
6095,0,High-Value Families
6097,0,High-Value Families
6098,0,High-Value Families
6099,3,Core Everyday Shoppers
6100,3,Core Everyday Shoppers
6101,3,Core Everyday Shoppers
6102,4,Pet and Home Essentials
6103,2,Tech-Savvy Singles
6105,0,High-Value Families
6106,3,Core Everyday Shoppers
6107,0,High-Value Families
6108,3,Core Everyday Shoppers
6109,3,Core Everyday Shoppers
6110,4,Pet and Home Essentials
6111,0,High-Value Families
6112,4,Pet and Home Essentials
6113,4,Pet and Home Essentials
6114,4,Pet and Home Essentials
6115,1,Budget-Conscious Shoppers
6116,3,Core Everyday Shoppers
6117,3,Core Everyday Shoppers
6118,4,Pet and Home Essentials
6119,4,Pet and Home Essentials
6120,0,High-Value Families
6121,4,Pet and Home Essentials
6122,0,High-Value Families
6123,3,Core Everyday Shoppers
6124,3,Core Everyday Shoppers
6125,3,Core Everyday Shoppers
6126,1,Budget-Conscious Shoppers
6127,4,Pet and Home Essentials
6128,4,Pet and Home Essentials
6129,3,Core Everyday Shoppers
6130,3,Core Everyday Shoppers
6131,0,High-Value Families
6132,3,Core Everyday Shoppers
6134,0,High-Value Families
6135,3,Core Everyday Shoppers
6136,3,Core Everyday Shoppers
6137,3,Core Everyday Shoppers
6139,4,Pet and Home Essentials
6140,4,Pet and Home Essentials
6141,3,Core Everyday Shoppers
6142,3,Core Everyday Shoppers
6143,1,Budget-Conscious Shoppers
6144,3,Core Everyday Shoppers
6145,3,Core Everyday Shoppers
6146,0,High-Value Families
6147,4,Pet and Home Essentials
6148,3,Core Everyday Shoppers
6149,3,Core Everyday Shoppers
6151,2,Tech-Savvy Singles
6153,3,Core Everyday Shoppers
6154,2,Tech-Savvy Singles
6155,3,Core Everyday Shoppers
6156,4,Pet and Home Essentials
6158,4,Pet and Home Essentials
6159,3,Core Everyday Shoppers
6160,0,High-Value Families
6161,3,Core Everyday Shoppers
6162,4,Pet and Home Essentials
6163,0,High-Value Families
6164,0,High-Value Families
6165,3,Core Everyday Shoppers
6166,3,Core Everyday Shoppers
6168,2,Tech-Savvy Singles
6169,1,Budget-Conscious Shoppers
6170,4,Pet and Home Essentials
6171,2,Tech-Savvy Singles
6172,1,Budget-Conscious Shoppers
6175,3,Core Everyday Shoppers
6176,4,Pet and Home Essentials
6179,1,Budget-Conscious Shoppers
6180,4,Pet and Home Essentials
6181,0,High-Value Families
6182,3,Core Everyday Shoppers
6183,2,Tech-Savvy Singles
6184,1,Budget-Conscious Shoppers
6185,4,Pet and Home Essentials
6186,4,Pet and Home Essentials
6187,3,Core Everyday Shoppers
6188,0,High-Value Families
6190,3,Core Everyday Shoppers
6191,3,Core Everyday Shoppers
6193,0,High-Value Families
6194,0,High-Value Families
6195,0,High-Value Families
6196,0,High-Value Families
6198,2,Tech-Savvy Singles
6199,4,Pet and Home Essentials
6200,4,Pet and Home Essentials
6201,3,Core Everyday Shoppers
6202,3,Core Everyday Shoppers
6203,3,Core Everyday Shoppers
6204,0,High-Value Families
6205,1,Budget-Conscious Shoppers
6206,4,Pet and Home Essentials
6207,4,Pet and Home Essentials
6208,0,High-Value Families
6209,1,Budget-Conscious Shoppers
6210,3,Core Everyday Shoppers
6211,0,High-Value Families
6212,3,Core Everyday Shoppers
6213,3,Core Everyday Shoppers
6214,2,Tech-Savvy Singles
6215,3,Core Everyday Shoppers
6217,4,Pet and Home Essentials
6218,0,High-Value Families
6219,4,Pet and Home Essentials
6220,4,Pet and Home Essentials
6221,3,Core Everyday Shoppers
6222,3,Core Everyday Shoppers
6226,0,High-Value Families
6227,3,Core Everyday Shoppers
6228,4,Pet and Home Essentials
6229,3,Core Everyday Shoppers
6230,4,Pet and Home Essentials
6231,3,Core Everyday Shoppers
6233,3,Core Everyday Shoppers
6234,4,Pet and Home Essentials
6235,3,Core Everyday Shoppers
6236,2,Tech-Savvy Singles
6238,0,High-Value Families
6241,0,High-Value Families
6242,3,Core Everyday Shoppers
6243,2,Tech-Savvy Singles
6244,1,Budget-Conscious Shoppers
6245,3,Core Everyday Shoppers
6247,4,Pet and Home Essentials
6248,3,Core Everyday Shoppers
6249,3,Core Everyday Shoppers
6250,1,Budget-Conscious Shoppers
6251,0,High-Value Families
6253,2,Tech-Savvy Singles
6254,2,Tech-Savvy Singles
6255,2,Tech-Savvy Singles
6256,0,High-Value Families
6257,0,High-Value Families
6258,3,Core Everyday Shoppers
6259,4,Pet and Home Essentials
6260,3,Core Everyday Shoppers
6261,0,High-Value Families
6263,0,High-Value Families
6264,4,Pet and Home Essentials
6265,0,High-Value Families
6266,0,High-Value Families
6267,4,Pet and Home Essentials
6268,2,Tech-Savvy Singles
6269,3,Core Everyday Shoppers
6270,3,Core Everyday Shoppers
6272,0,High-Value Families
6274,3,Core Everyday Shoppers
6275,3,Core Everyday Shoppers
6276,2,Tech-Savvy Singles
6277,0,High-Value Families
6278,3,Core Everyday Shoppers
6279,3,Core Everyday Shoppers
6280,0,High-Value Families
6281,4,Pet and Home Essentials
6282,3,Core Everyday Shoppers
6283,0,High-Value Families
6284,2,Tech-Savvy Singles
6285,3,Core Everyday Shoppers
6286,0,High-Value Families
6287,3,Core Everyday Shoppers
6288,0,High-Value Families
6289,0,High-Value Families
6290,4,Pet and Home Essentials
6292,0,High-Value Families
6293,2,Tech-Savvy Singles
6294,3,Core Everyday Shoppers
6295,3,Core Everyday Shoppers
6296,0,High-Value Families
6297,3,Core Everyday Shoppers
6298,3,Core Everyday Shoppers
6299,0,High-Value Families
6300,3,Core Everyday Shoppers
6301,3,Core Everyday Shoppers
6302,0,High-Value Families
6303,4,Pet and Home Essentials
6305,2,Tech-Savvy Singles
6306,3,Core Everyday Shoppers
6307,3,Core Everyday Shoppers
6309,4,Pet and Home Essentials
6310,3,Core Everyday Shoppers
6311,3,Core Everyday Shoppers
6312,4,Pet and Home Essentials
6314,2,Tech-Savvy Singles
6317,3,Core Everyday Shoppers
6318,3,Core Everyday Shoppers
6320,3,Core Everyday Shoppers
6321,4,Pet and Home Essentials
6322,3,Core Everyday Shoppers
6323,3,Core Everyday Shoppers
6324,3,Core Everyday Shoppers
6325,3,Core Everyday Shoppers
6326,0,High-Value Families
6328,2,Tech-Savvy Singles
6329,3,Core Everyday Shoppers
6330,3,Core Everyday Shoppers
6331,3,Core Everyday Shoppers
6332,3,Core Everyday Shoppers
6333,0,High-Value Families
6334,1,Budget-Conscious Shoppers
6335,0,High-Value Families
6336,1,Budget-Conscious Shoppers
6337,3,Core Everyday Shoppers
6338,3,Core Everyday Shoppers
6339,3,Core Everyday Shoppers
6340,0,High-Value Families
6341,3,Core Everyday Shoppers
6342,2,Tech-Savvy Singles
6343,3,Core Everyday Shoppers
6344,3,Core Everyday Shoppers
6346,0,High-Value Families
6348,3,Core Everyday Shoppers
6349,4,Pet and Home Essentials
6351,4,Pet and Home Essentials
6352,0,High-Value Families
6353,4,Pet and Home Essentials
6355,4,Pet and Home Essentials
6357,0,High-Value Families
6359,3,Core Everyday Shoppers
6360,3,Core Everyday Shoppers
6361,2,Tech-Savvy Singles
6363,3,Core Everyday Shoppers
6364,0,High-Value Families
6365,4,Pet and Home Essentials
6366,0,High-Value Families
6369,4,Pet and Home Essentials
6370,0,High-Value Families
6371,4,Pet and Home Essentials
6372,3,Core Everyday Shoppers
6373,3,Core Everyday Shoppers
6375,0,High-Value Families
6376,3,Core Everyday Shoppers
6377,0,High-Value Families
6378,2,Tech-Savvy Singles
6379,4,Pet and Home Essentials
6380,0,High-Value Families
6381,3,Core Everyday Shoppers
6382,0,High-Value Families
6383,2,Tech-Savvy Singles
6384,1,Budget-Conscious Shoppers
6385,3,Core Everyday Shoppers
6386,2,Tech-Savvy Singles
6387,4,Pet and Home Essentials
6388,3,Core Everyday Shoppers
6389,4,Pet and Home Essentials
6391,0,High-Value Families
6393,3,Core Everyday Shoppers
6394,3,Core Everyday Shoppers
6395,3,Core Everyday Shoppers
6396,0,High-Value Families
6397,1,Budget-Conscious Shoppers
6398,3,Core Everyday Shoppers
6399,0,High-Value Families
6401,4,Pet and Home Essentials
6402,0,High-Value Families
6403,0,High-Value Families
6404,3,Core Everyday Shoppers
6405,4,Pet and Home Essentials
6406,3,Core Everyday Shoppers
6407,2,Tech-Savvy Singles
6408,0,High-Value Families
6410,0,High-Value Families
6411,4,Pet and Home Essentials
6413,3,Core Everyday Shoppers
6414,3,Core Everyday Shoppers
6415,0,High-Value Families
6419,3,Core Everyday Shoppers
6420,0,High-Value Families
6422,0,High-Value Families
6423,3,Core Everyday Shoppers
6424,3,Core Everyday Shoppers
6425,4,Pet and Home Essentials
6426,4,Pet and Home Essentials
6428,2,Tech-Savvy Singles
6429,2,Tech-Savvy Singles
6430,1,Budget-Conscious Shoppers
6431,4,Pet and Home Essentials
6432,3,Core Everyday Shoppers
6434,0,High-Value Families
6435,3,Core Everyday Shoppers
6436,0,High-Value Families
6437,0,High-Value Families
6438,3,Core Everyday Shoppers
6439,2,Tech-Savvy Singles
6440,2,Tech-Savvy Singles
6441,2,Tech-Savvy Singles
6442,0,High-Value Families
6443,3,Core Everyday Shoppers
6444,3,Core Everyday Shoppers
6445,0,High-Value Families
6446,3,Core Everyday Shoppers
6447,4,Pet and Home Essentials
6448,0,High-Value Families
6449,3,Core Everyday Shoppers
6450,0,High-Value Families
6451,3,Core Everyday Shoppers
6452,2,Tech-Savvy Singles
6453,2,Tech-Savvy Singles
6454,2,Tech-Savvy Singles
6456,0,High-Value Families
6457,4,Pet and Home Essentials
6458,1,Budget-Conscious Shoppers
6459,0,High-Value Families
6460,4,Pet and Home Essentials
6461,4,Pet and Home Essentials
6462,0,High-Value Families
6463,0,High-Value Families
6464,3,Core Everyday Shoppers
6467,2,Tech-Savvy Singles
6468,1,Budget-Conscious Shoppers
6469,0,High-Value Families
6471,3,Core Everyday Shoppers
6472,1,Budget-Conscious Shoppers
6473,3,Core Everyday Shoppers
6474,3,Core Everyday Shoppers
6475,0,High-Value Families
6476,4,Pet and Home Essentials
6477,3,Core Everyday Shoppers
6478,0,High-Value Families
6479,3,Core Everyday Shoppers
6480,2,Tech-Savvy Singles
6481,3,Core Everyday Shoppers
6482,4,Pet and Home Essentials
6483,4,Pet and Home Essentials
6485,3,Core Everyday Shoppers
6486,3,Core Everyday Shoppers
6487,2,Tech-Savvy Singles
6488,3,Core Everyday Shoppers
6489,4,Pet and Home Essentials
6490,4,Pet and Home Essentials
6491,0,High-Value Families
6492,3,Core Everyday Shoppers
6493,0,High-Value Families
6494,0,High-Value Families
6495,4,Pet and Home Essentials
6496,4,Pet and Home Essentials
6497,3,Core Everyday Shoppers
6498,2,Tech-Savvy Singles
6499,3,Core Everyday Shoppers
6501,0,High-Value Families
6502,1,Budget-Conscious Shoppers
6503,1,Budget-Conscious Shoppers
6504,1,Budget-Conscious Shoppers
6505,0,High-Value Families
6506,1,Budget-Conscious Shoppers
6508,3,Core Everyday Shoppers
6509,3,Core Everyday Shoppers
6510,4,Pet and Home Essentials
6511,4,Pet and Home Essentials
6512,3,Core Everyday Shoppers
6513,3,Core Everyday Shoppers
6514,2,Tech-Savvy Singles
6515,3,Core Everyday Shoppers
6516,3,Core Everyday Shoppers
6517,1,Budget-Conscious Shoppers
6518,1,Budget-Conscious Shoppers
6519,4,Pet and Home Essentials
6520,3,Core Everyday Shoppers
6521,4,Pet and Home Essentials
6522,4,Pet and Home Essentials
6523,0,High-Value Families
6524,1,Budget-Conscious Shoppers
6525,3,Core Everyday Shoppers
6526,4,Pet and Home Essentials
6527,4,Pet and Home Essentials
6529,4,Pet and Home Essentials
6530,3,Core Everyday Shoppers
6531,4,Pet and Home Essentials
6532,0,High-Value Families
6534,3,Core Everyday Shoppers
6535,4,Pet and Home Essentials
6536,4,Pet and Home Essentials
6537,0,High-Value Families
6538,0,High-Value Families
6539,0,High-Value Families
6540,4,Pet and Home Essentials
6541,3,Core Everyday Shoppers
6542,4,Pet and Home Essentials
6543,3,Core Everyday Shoppers
6544,0,High-Value Families
6545,0,High-Value Families
6546,1,Budget-Conscious Shoppers
6547,3,Core Everyday Shoppers
6548,3,Core Everyday Shoppers
6549,3,Core Everyday Shoppers
6551,4,Pet and Home Essentials
6552,4,Pet and Home Essentials
6553,0,High-Value Families
6555,3,Core Everyday Shoppers
6556,2,Tech-Savvy Singles
6559,3,Core Everyday Shoppers
6560,3,Core Everyday Shoppers
6561,3,Core Everyday Shoppers
6563,1,Budget-Conscious Shoppers
